Tahun,Bulan,Provinsi,Konsumsi Listrik Rumah Tangga (GWh),Konsumsi Listrik per Kapita (kWh)
2018,9,Provinsi_21,365.7,1105.13
2018,9,Provinsi_22,353.06,1156.66
2018,9,Provinsi_23,387.66,1163.48
2018,9,Provinsi_24,257.98,1268.72
2018,9,Provinsi_25,278.21,1115.86
2018,9,Provinsi_26,276.11,1195.54
2018,9,Provinsi_27,367.11,1006.59
2018,9,Provinsi_28,301.15,1262.49
2018,9,Provinsi_29,309.67,1330.99
2018,9,Provinsi_30,296.28,1181.54
2018,9,Provinsi_31,329.62,1209.93
2018,9,Provinsi_32,280.48,1251.61
2018,9,Provinsi_33,267.37,1138.88
2018,9,Provinsi_34,273.6,1335.31
2018,10,Provinsi_1,138.95,1239.56
2018,10,Provinsi_2,301.71,1031.91
2018,10,Provinsi_3,315.49,1247.58
2018,10,Provinsi_4,329.48,934.82
2018,10,Provinsi_5,368.32,1126.23
2018,10,Provinsi_6,334.33,1274.11
2018,10,Provinsi_7,256.17,1266.05
2018,10,Provinsi_8,280.73,992.86
2018,10,Provinsi_9,358.39,1122.5
2018,10,Provinsi_10,257.28,1159.69
2018,10,Provinsi_11,313.61,1194.27
2018,10,Provinsi_12,327.4,1066.05
2018,10,Provinsi_13,262.88,1188.4
2018,10,Provinsi_14,394.89,1188.62
2018,10,Provinsi_15,354.26,1203.86
2018,10,Provinsi_16,275.82,1175.33
2018,10,Provinsi_17,291.58,1260.36
2018,10,Provinsi_18,368.73,1235.97
2018,10,Provinsi_19,359.35,1103.52
2018,10,Provinsi_20,279.27,1127.57
2018,10,Provinsi_21,315.72,1164.1
2018,10,Provinsi_22,336.49,1106.9
2018,10,Provinsi_23,302.15,1268.69
2018,10,Provinsi_24,196.73,1412.16
2018,10,Provinsi_25,285.84,997.5
2018,10,Provinsi_26,307.9,1203.34
2018,10,Provinsi_27,295.91,1299.12
2018,10,Provinsi_28,337.37,1229.79
2018,10,Provinsi_29,322.51,1189.56
2018,10,Provinsi_30,388.77,1052.08
2018,10,Provinsi_31,306.98,1206.5
2018,10,Provinsi_32,340.66,1115.61
2018,10,Provinsi_33,212.82,1215.68
2018,10,Provinsi_34,314.06,1348.96
2018,11,Provinsi_1,236.48,1315.47
2018,11,Provinsi_2,418.37,1162.22
2018,11,Provinsi_3,235.45,1159.3
2018,11,Provinsi_4,300.7,1256.38
2018,11,Provinsi_5,270.43,1355.52
2018,11,Provinsi_6,244.27,1026.08
2018,11,Provinsi_7,355.34,972.54
2018,11,Provinsi_8,289.79,1511.77
2018,11,Provinsi_9,299.4,1087.92
2018,11,Provinsi_10,297.13,1194.92
2018,11,Provinsi_11,308.03,1266.23
2018,11,Provinsi_12,248.04,1368.75
2018,11,Provinsi_13,312.26,1272.68
2018,11,Provinsi_14,268.59,1328.64
2018,11,Provinsi_15,287.15,1227.76
2018,11,Provinsi_16,253.34,1100.31
2018,11,Provinsi_17,334.41,1155.64
2018,11,Provinsi_18,257.31,1135.68
2018,11,Provinsi_19,334.95,1137.1
2018,11,Provinsi_20,294.12,1201.5
2018,11,Provinsi_21,204.13,1052.89
2018,11,Provinsi_22,316.81,1126.3
2018,11,Provinsi_23,352.84,1296.68
2018,11,Provinsi_24,335.96,1381.98
2018,11,Provinsi_25,295.85,1264.89
2018,11,Provinsi_26,270.78,1445.24
2018,11,Provinsi_27,399.18,1201.19
2018,11,Provinsi_28,319.33,1335.93
2018,11,Provinsi_29,292.64,1134.34
2018,11,Provinsi_30,343.7,1207.84
2018,11,Provinsi_31,309.15,1116.57
2018,11,Provinsi_32,214.12,1223.61
2018,11,Provinsi_33,345.25,1177.42
2018,11,Provinsi_34,371.82,1129.61
2018,12,Provinsi_1,247.26,1193.28
2018,12,Provinsi_2,295.87,1277
2018,12,Provinsi_3,261.25,1336.81
2018,12,Provinsi_4,398.35,1196.09
2018,12,Provinsi_5,362.49,1094.35
2018,12,Provinsi_6,353.76,1304.73
2018,12,Provinsi_7,343.17,1198.44
2018,12,Provinsi_8,152.29,1135.83
2018,12,Provinsi_9,268.7,1102.17
2018,12,Provinsi_10,306.11,1158.1
2018,12,Provinsi_11,258.77,1094.12
2018,12,Provinsi_12,264.22,1312.15
2018,12,Provinsi_13,266.95,1148.51
2018,12,Provinsi_14,277.17,1233.9
2018,12,Provinsi_15,322.81,895.53
2018,12,Provinsi_16,351.08,1343.64
2018,12,Provinsi_17,247.49,1102.77
2018,12,Provinsi_18,277.49,1124.4
2018,12,Provinsi_19,311.2,1005.35
2018,12,Provinsi_20,244.1,1353.92
2018,12,Provinsi_21,253.59,1324.34
2018,12,Provinsi_22,317.77,1019.07
2018,12,Provinsi_23,331.77,1188.23
2018,12,Provinsi_24,277.23,1224.5
2018,12,Provinsi_25,323.73,1270.76
2018,12,Provinsi_26,358.91,1240.81
2018,12,Provinsi_27,231.22,1152.64
2018,12,Provinsi_28,447.15,1272.45
2018,12,Provinsi_29,418.46,1339.54
2018,12,Provinsi_30,312.09,1230.14
2018,12,Provinsi_31,298.17,1026.22
2018,12,Provinsi_32,300.9,1321.07
2018,12,Provinsi_33,270.02,1241.2
2018,12,Provinsi_34,342.58,1109.03
2019,1,Provinsi_1,277.43,1098.21
2019,1,Provinsi_2,258.89,1071.24
2019,1,Provinsi_3,254.98,1341.95
2019,1,Provinsi_4,254.23,1212.65
2019,1,Provinsi_5,274.86,1317.89
2019,1,Provinsi_6,365.56,1286.41
2019,1,Provinsi_7,315.31,1176.89
2019,1,Provinsi_8,240.41,1394.35
2019,1,Provinsi_9,262.02,1266.36
2019,1,Provinsi_10,352.98,1144.47
2019,1,Provinsi_11,351.9,1276.42
2019,1,Provinsi_12,386.4,1153.07
2019,1,Provinsi_13,235.71,1149.45
2019,1,Provinsi_14,310.44,1205.82
2019,1,Provinsi_15,280.33,1009.08
2019,1,Provinsi_16,323.52,1397.23
2019,1,Provinsi_17,323.21,1260.91
2019,1,Provinsi_18,328.62,1239.7
2019,1,Provinsi_19,346.58,1239.54
2019,1,Provinsi_20,284.37,1120.4
2019,1,Provinsi_21,287.55,1231.41
2019,1,Provinsi_22,284.2,1231.43
2019,1,Provinsi_23,321.96,1283.32
2019,1,Provinsi_24,364.14,1207.8
2019,1,Provinsi_25,234.61,1165.49
2019,1,Provinsi_26,302.2,1016.42
2019,1,Provinsi_27,369.43,1214.24
2019,1,Provinsi_28,319.07,1336.55
2019,1,Provinsi_29,268.49,1257.4
2019,1,Provinsi_30,294.51,1181.59
2019,1,Provinsi_31,261.39,1366.56
2019,1,Provinsi_32,281.22,1269.95
2019,1,Provinsi_33,206.25,1318
2019,1,Provinsi_34,352.61,1209.74
2019,2,Provinsi_1,288.65,1240
2019,2,Provinsi_2,414.44,1023.68
2019,2,Provinsi_3,339.1,1108.84
2019,2,Provinsi_4,299,1175.21
2019,2,Provinsi_5,278.58,1198.95
2019,2,Provinsi_6,243.29,1302.92
2019,2,Provinsi_7,210.29,1253.98
2019,2,Provinsi_8,283.67,1082.91
2019,2,Provinsi_9,310.12,1044.3
2019,2,Provinsi_10,301.99,1057.71
2019,2,Provinsi_11,323.06,1107.56
2019,2,Provinsi_12,277.45,1229.39
2019,2,Provinsi_13,261.37,1194.2
2019,2,Provinsi_14,224.31,1263.09
2019,2,Provinsi_15,388.25,1479.22
2019,2,Provinsi_16,304.56,1278.82
2019,2,Provinsi_17,210.97,1350.27
2019,2,Provinsi_18,338.81,1151.61
2019,2,Provinsi_19,361.86,1174.55
2019,2,Provinsi_20,277.1,1247.53
2019,2,Provinsi_21,246.83,1302.16
2019,2,Provinsi_22,247.2,1094.99
2019,2,Provinsi_23,254.52,1275.95
2019,2,Provinsi_24,269.16,1065.2
2019,2,Provinsi_25,269.72,1196.8
2019,2,Provinsi_26,240.95,1084.83
2019,2,Provinsi_27,405.56,1113.94
2019,2,Provinsi_28,283.85,1163.28
2019,2,Provinsi_29,278.93,1262.13
2019,2,Provinsi_30,347.41,1169.4
2019,2,Provinsi_31,238.18,1327.44
2019,2,Provinsi_32,295.23,1373.03
2019,2,Provinsi_33,187.72,1219.54
2019,2,Provinsi_34,395.93,1164.67
2019,3,Provinsi_1,288.73,1229.55
2019,3,Provinsi_2,272.06,1168.79
2019,3,Provinsi_3,283.11,1137.26
2019,3,Provinsi_4,361.44,1246.11
2019,3,Provinsi_5,312.53,1280.86
2019,3,Provinsi_6,286.78,1122.58
2019,3,Provinsi_7,269.87,1200.18
2019,3,Provinsi_8,247.04,1149.97
2019,3,Provinsi_9,274.19,1412.46
2019,3,Provinsi_10,161.31,1182.04
2019,3,Provinsi_11,386.28,1212.18
2019,3,Provinsi_12,337.67,1209.98
2019,3,Provinsi_13,266.63,975.81
2019,3,Provinsi_14,310.27,1122.44
2019,3,Provinsi_15,259.98,1150.1
2019,3,Provinsi_16,387.24,1440.48
2019,3,Provinsi_17,310.86,1153.52
2019,3,Provinsi_18,241.14,1246.85
2019,3,Provinsi_19,389.15,1175.27
2019,3,Provinsi_20,181.05,1267
2019,3,Provinsi_21,349.27,1041.42
2019,3,Provinsi_22,308.82,1245.12
2019,3,Provinsi_23,296.34,1120.92
2019,3,Provinsi_24,350.8,1159.66
2019,3,Provinsi_25,225.74,995.05
2019,3,Provinsi_26,363.04,1261.67
2019,3,Provinsi_27,304.4,1155.97
2019,3,Provinsi_28,273.55,1092.43
2019,3,Provinsi_29,278.43,987.99
2019,3,Provinsi_30,263.2,1168.91
2019,3,Provinsi_31,330.49,1196.01
2019,3,Provinsi_32,339.75,1334.91
2019,3,Provinsi_33,352.91,1247.05
2019,3,Provinsi_34,300.59,1101.92
2019,4,Provinsi_1,337,1367.97
2019,4,Provinsi_2,317.11,1391.73
2019,4,Provinsi_3,223.72,1084.58
2019,4,Provinsi_4,342.76,1226.43
2019,4,Provinsi_5,365.69,1198.45
2019,4,Provinsi_6,256.6,1178.64
2019,4,Provinsi_7,223.37,1087.14
2019,4,Provinsi_8,348.62,1287.28
2019,4,Provinsi_9,318.15,1027.89
2019,4,Provinsi_10,282.08,1077.5
2019,4,Provinsi_11,358.83,1141.63
2019,4,Provinsi_12,245.71,1202.98
2019,4,Provinsi_13,267.99,1348.37
2019,4,Provinsi_14,263.26,1060.08
2019,4,Provinsi_15,192.35,1196.92
2019,4,Provinsi_16,271.9,1057.11
2019,4,Provinsi_17,359.46,1266.72
2019,4,Provinsi_18,298.59,1336.43
2019,4,Provinsi_19,333.13,1117.71
2019,4,Provinsi_20,248.04,1281.8
2019,4,Provinsi_21,319.82,1216.97
2019,4,Provinsi_22,257.68,1260.79
2019,4,Provinsi_23,262.23,1189.8
2019,4,Provinsi_24,372.35,1133.92
2019,4,Provinsi_25,221.35,1094.75
2019,4,Provinsi_26,349.71,1225.47
2019,4,Provinsi_27,293.56,1149.09
2019,4,Provinsi_28,324.27,1115.09
2019,4,Provinsi_29,315.28,1126.87
2019,4,Provinsi_30,255.12,1136.25
2019,4,Provinsi_31,281.23,1195.12
2019,4,Provinsi_32,311.77,831.16
2019,4,Provinsi_33,259.62,1160.84
2019,4,Provinsi_34,375.25,1092
2019,5,Provinsi_1,308.14,1349.5
2019,5,Provinsi_2,234.35,1239.4
2019,5,Provinsi_3,259.89,1149.54
2019,5,Provinsi_4,259.84,1126.81
2019,5,Provinsi_5,436.1,1284.45
2019,5,Provinsi_6,355.09,1249.2
2019,5,Provinsi_7,219.69,1239.5
2019,5,Provinsi_8,353.65,1114.66
2019,5,Provinsi_9,348.27,1270.43
2019,5,Provinsi_10,392.6,1158.22
2019,5,Provinsi_11,245.12,1163.84
2019,5,Provinsi_12,371.78,1017.16
2019,5,Provinsi_13,196.58,1208.94
2019,5,Provinsi_14,277.87,1200.77
2019,5,Provinsi_15,347.27,1144.74
2019,5,Provinsi_16,206.35,1404.45
2019,5,Provinsi_17,250.14,1094.1
2019,5,Provinsi_18,355.19,1161.55
2019,5,Provinsi_19,296.83,1248.28
2019,5,Provinsi_20,354.18,1166.65
2019,5,Provinsi_21,376,986.42
2019,5,Provinsi_22,337.99,1116.05
2019,5,Provinsi_23,368.61,1214.2
2019,5,Provinsi_24,266.35,1266.28
2019,5,Provinsi_25,344.66,1264.19
2019,5,Provinsi_26,248.52,1151.6
2019,5,Provinsi_27,299.8,1195.87
2019,5,Provinsi_28,337.49,998.51
2019,5,Provinsi_29,316.72,1171
2019,5,Provinsi_30,258.07,1125.75
2019,5,Provinsi_31,289.27,839.89
2019,5,Provinsi_32,264.94,1112.42
2019,5,Provinsi_33,326.64,1119.45
2019,5,Provinsi_34,289.24,1354.23
2019,6,Provinsi_1,349.72,1290.23
2019,6,Provinsi_2,275.01,1254.3
2019,6,Provinsi_3,288.31,1180.39
2019,6,Provinsi_4,320.48,1140.3
2019,6,Provinsi_5,374.65,1183.99
2019,6,Provinsi_6,330.92,1345.56
2019,6,Provinsi_7,351.58,1059.11
2019,6,Provinsi_8,322.24,1285.07
2019,6,Provinsi_9,344.59,1088.67
2019,6,Provinsi_10,267.15,1299.46
2019,6,Provinsi_11,261.91,1170.03
2019,6,Provinsi_12,378.79,1195.22
2019,6,Provinsi_13,263.66,1112.24
2019,6,Provinsi_14,316.64,1066.69
2019,6,Provinsi_15,287.63,1233.32
2019,6,Provinsi_16,364.96,1266.75
2019,6,Provinsi_17,264.3,1317.84
2019,6,Provinsi_18,285.02,1076.43
2019,6,Provinsi_19,291.4,1343.82
2019,6,Provinsi_20,308.26,1201.25
2019,6,Provinsi_21,381.86,1056.86
2019,6,Provinsi_22,235.72,1038.42
2019,6,Provinsi_23,318.63,1216.65
2019,6,Provinsi_24,377.14,1224.35
2019,6,Provinsi_25,279.79,1200.18
2019,6,Provinsi_26,305.89,1032.82
2019,6,Provinsi_27,435.52,1251.99
2019,6,Provinsi_28,310.5,1261.52
2019,6,Provinsi_29,335.47,1185.94
2019,6,Provinsi_30,268.44,1259.95
2019,6,Provinsi_31,319.29,1119.01
2019,6,Provinsi_32,370.95,1229.34
2019,6,Provinsi_33,336.49,1339.19
2019,6,Provinsi_34,301.09,1231.7
2019,7,Provinsi_1,340.5,1127.51
2019,7,Provinsi_2,302.7,1212.55
2019,7,Provinsi_3,252.2,1431.76
2019,7,Provinsi_4,229.64,1070.19
2019,7,Provinsi_5,365.71,1271.33
2019,7,Provinsi_6,248.7,1260.73
2019,7,Provinsi_7,373.39,1196.97
2019,7,Provinsi_8,429.94,1027.59
2019,7,Provinsi_9,334.69,1316.65
2019,7,Provinsi_10,344.57,1179.56
2019,7,Provinsi_11,285.48,1244.41
2019,7,Provinsi_12,340.79,1260.25
2019,7,Provinsi_13,352,1098.11
2019,7,Provinsi_14,288.61,1106
2019,7,Provinsi_15,280.69,1301.52
2019,7,Provinsi_16,305.4,1460.69
2019,7,Provinsi_17,309.67,1205.97
2019,7,Provinsi_18,305.31,1136.22
2019,7,Provinsi_19,297.11,1312.78
2019,7,Provinsi_20,305.7,1120.65
2019,7,Provinsi_21,253.75,1154.98
2019,7,Provinsi_22,303.69,1319.36
2019,7,Provinsi_23,232.98,1168.02
2019,7,Provinsi_24,307.22,1016.63
2019,7,Provinsi_25,258.32,1132.01
2019,7,Provinsi_26,260.2,1219.19
2019,7,Provinsi_27,291.97,1144.47
2019,7,Provinsi_28,321.4,1372.31
2019,7,Provinsi_29,381.96,1007.72
2019,7,Provinsi_30,328.85,1182.2
2019,7,Provinsi_31,307.76,1160.17
2019,7,Provinsi_32,305.88,1215.14
2019,7,Provinsi_33,271.05,1110.36
2019,7,Provinsi_34,277.57,1223.43
2019,8,Provinsi_1,329.95,1285.33
2019,8,Provinsi_2,275.29,1228.38
2019,8,Provinsi_3,348.13,1316.56
2019,8,Provinsi_4,297.06,1177.91
2019,8,Provinsi_5,309.56,1085.03
2019,8,Provinsi_6,290.32,1274.46
2019,8,Provinsi_7,332.1,1172.97
2019,8,Provinsi_8,310.89,1117.53
2019,8,Provinsi_9,335.17,1192.22
2019,8,Provinsi_10,286.2,1163.83
2019,8,Provinsi_11,296.86,1155.21
2019,8,Provinsi_12,332.91,1160.47
2019,8,Provinsi_13,379.65,1346.52
2019,8,Provinsi_14,255.42,1206.97
2019,8,Provinsi_15,267.47,1167.34
2019,8,Provinsi_16,400.12,1169.24
2019,8,Provinsi_17,318.01,1254.13
2019,8,Provinsi_18,249.97,1114.49
2019,8,Provinsi_19,239.7,1111.4
2019,8,Provinsi_20,157.5,1254.46
2019,8,Provinsi_21,402.71,1214.78
2019,8,Provinsi_22,229.19,1135.72
2019,8,Provinsi_23,277.06,1098.24
2019,8,Provinsi_24,343.01,1281.03
2019,8,Provinsi_25,242.23,1272.51
2019,8,Provinsi_26,376.34,1390.26
2019,8,Provinsi_27,443.26,1109.8
2019,8,Provinsi_28,441.21,1164.58
2019,8,Provinsi_29,270.38,1232.71
2019,8,Provinsi_30,270.9,1239.9
2019,8,Provinsi_31,234,1176.12
2019,8,Provinsi_32,364.28,1194.29
2019,8,Provinsi_33,307.08,1247.53
2019,8,Provinsi_34,358.53,1034.48
2019,9,Provinsi_1,329.23,1173.19
2019,9,Provinsi_2,308.33,1306
2019,9,Provinsi_3,240.29,1098.74
2019,9,Provinsi_4,203.23,1145.08
2019,9,Provinsi_5,366.52,1187.94
2019,9,Provinsi_6,232.99,1151.43
2019,9,Provinsi_7,225.61,1087.48
2019,9,Provinsi_8,319.44,1082.61
2019,9,Provinsi_9,355.63,1192.89
2019,9,Provinsi_10,304.28,1172.16
2019,9,Provinsi_11,338.64,1278.32
2019,9,Provinsi_12,316.75,1256.48
2019,9,Provinsi_13,289.4,1254.22
2019,9,Provinsi_14,283.11,1200.22
2019,9,Provinsi_15,286.27,1154.28
2019,9,Provinsi_16,265.54,1246.77
2019,9,Provinsi_17,365.53,1317.11
2019,9,Provinsi_18,237.17,1328.92
2019,9,Provinsi_19,284.09,1260.07
2019,9,Provinsi_20,254.69,1214.2
2019,9,Provinsi_21,315.69,1051.54
2019,9,Provinsi_22,330.41,1334.59
2019,9,Provinsi_23,291.27,1336.02
2019,9,Provinsi_24,290.52,1284.96
2019,9,Provinsi_25,189.07,1441.88
2019,9,Provinsi_26,374.77,1171.54
2019,9,Provinsi_27,201.4,1228.8
2019,9,Provinsi_28,227.8,1244.49
2019,9,Provinsi_29,320.58,1105.86
2019,9,Provinsi_30,356.05,1280.56
2019,9,Provinsi_31,348.79,1200.89
2019,9,Provinsi_32,229.22,1297.79
2019,9,Provinsi_33,286.48,1061.02
2019,9,Provinsi_34,367.6,1409.94
2019,10,Provinsi_1,297.94,1415.91
2019,10,Provinsi_2,304.57,1161.95
2019,10,Provinsi_3,268.48,1363.71
2019,10,Provinsi_4,260.99,1273.53
2019,10,Provinsi_5,272.04,1153.97
2019,10,Provinsi_6,351.51,1162
2019,10,Provinsi_7,279.76,1313.28
2019,10,Provinsi_8,379.87,1264.47
2019,10,Provinsi_9,267.26,1148.94
2019,10,Provinsi_10,304,1232.09
2019,10,Provinsi_11,250.61,1272.3
2019,10,Provinsi_12,304.28,1028.43
2019,10,Provinsi_13,253.55,1149.59
2019,10,Provinsi_14,296.36,1388.93
2019,10,Provinsi_15,311.91,1115.92
2019,10,Provinsi_16,311.03,1164.79
2019,10,Provinsi_17,316.24,1258.06
2019,10,Provinsi_18,360.46,1197.57
2019,10,Provinsi_19,381.95,1290.8
2019,10,Provinsi_20,264.63,1420.99
2019,10,Provinsi_21,316.35,1116.49
2019,10,Provinsi_22,382.65,1407.78
2019,10,Provinsi_23,298.35,1149.63
2019,10,Provinsi_24,291.38,1271.47
2019,10,Provinsi_25,363.89,1257.05
2019,10,Provinsi_26,305.09,1349.8
2019,10,Provinsi_27,284.36,1303.09
2019,10,Provinsi_28,285.6,1243.1
2019,10,Provinsi_29,294.32,1194.41
2019,10,Provinsi_30,281.13,1334.49
2019,10,Provinsi_31,263.35,1125.98
2019,10,Provinsi_32,406.05,1297.78
2019,10,Provinsi_33,180.74,1143.47
2019,10,Provinsi_34,209.4,1104.93
2019,11,Provinsi_1,143.07,1186.3
2019,11,Provinsi_2,242.9,1205.99
2019,11,Provinsi_3,218.74,1208.29
2019,11,Provinsi_4,279.25,1350.2
2019,11,Provinsi_5,370.57,1278.53
2019,11,Provinsi_6,283.67,1398.54
2019,11,Provinsi_7,222.35,1059.64
2019,11,Provinsi_8,295.81,1425.4
2019,11,Provinsi_9,289.88,1181.68
2019,11,Provinsi_10,227.9,1294.59
2019,11,Provinsi_11,347.66,1278.91
2019,11,Provinsi_12,268.54,1129.33
2019,11,Provinsi_13,235.34,1208.39
2019,11,Provinsi_14,245.98,1082.26
2019,11,Provinsi_15,278.82,1151.08
2019,11,Provinsi_16,273.1,1246.64
2019,11,Provinsi_17,303.95,1171.18
2019,11,Provinsi_18,309.15,1100.85
2019,11,Provinsi_19,305.26,1215.06
2019,11,Provinsi_20,224.85,1299.57
2019,11,Provinsi_21,255.93,1209.03
2019,11,Provinsi_22,358.22,1292.57
2019,11,Provinsi_23,301.72,1163.75
2019,11,Provinsi_24,347.38,1267.47
2019,11,Provinsi_25,269.08,1120.51
2019,11,Provinsi_26,196.38,1215.4
2019,11,Provinsi_27,295.87,1313.62
2019,11,Provinsi_28,317.95,1333.42
2019,11,Provinsi_29,265.13,1313.82
2019,11,Provinsi_30,273.55,1277.76
2019,11,Provinsi_31,227.06,1223.51
2019,11,Provinsi_32,200.77,1173.29
2019,11,Provinsi_33,322.02,1147.9
2019,11,Provinsi_34,247.48,1284.61
2019,12,Provinsi_1,294.83,1151.04
2019,12,Provinsi_2,302.09,1463.67
2019,12,Provinsi_3,357.68,1316.26
2019,12,Provinsi_4,321.78,1216.65
2019,12,Provinsi_5,180.2,1132.1
2019,12,Provinsi_6,275.97,1012.51
2019,12,Provinsi_7,242.13,1001.92
2019,12,Provinsi_8,298.08,1281.88
2019,12,Provinsi_9,355.34,1241.48
2019,12,Provinsi_10,251.83,1006.79
2019,12,Provinsi_11,212.16,1073.1
2019,12,Provinsi_12,255.56,1184.03
2019,12,Provinsi_13,249.29,1233.9
2019,12,Provinsi_14,288.39,1201.05
2019,12,Provinsi_15,357.01,1081.98
2019,12,Provinsi_16,320.94,1198.6
2019,12,Provinsi_17,283.33,1288.53
2019,12,Provinsi_18,343.95,1105.35
2019,12,Provinsi_19,290.89,1228.12
2019,12,Provinsi_20,286.35,1258.5
2019,12,Provinsi_21,314.06,1383.26
2019,12,Provinsi_22,223.49,1187.76
2019,12,Provinsi_23,254.57,1260.41
2019,12,Provinsi_24,219.14,1234.63
2019,12,Provinsi_25,268.5,1126.58
2019,12,Provinsi_26,227.68,1153.49
2019,12,Provinsi_27,354.23,1197.48
2019,12,Provinsi_28,331.38,1366.46
2019,12,Provinsi_29,313.19,1144.12
2019,12,Provinsi_30,323.36,1145.57
2019,12,Provinsi_31,274.78,1048.01
2019,12,Provinsi_32,346.31,1161.4
2019,12,Provinsi_33,309.1,1096.4
2019,12,Provinsi_34,321.8,1123.81
2020,1,Provinsi_1,292.91,1287.78
2020,1,Provinsi_2,339.54,1197.8
2020,1,Provinsi_3,211.59,1499.28
2020,1,Provinsi_4,387.29,1272.27
2020,1,Provinsi_5,262.34,1188.64
2020,1,Provinsi_6,272.83,1326.39
2020,1,Provinsi_7,313.13,1121.58
2020,1,Provinsi_8,276.46,1312.12
2020,1,Provinsi_9,380,1352.83
2020,1,Provinsi_10,337.85,1174.74
2020,1,Provinsi_11,137.92,1229.72
2020,1,Provinsi_12,299.91,1214
2020,1,Provinsi_13,302.69,1067.37
2020,1,Provinsi_14,327.87,1263.22
2020,1,Provinsi_15,334.12,1294.66
2020,1,Provinsi_16,330.2,1159
2020,1,Provinsi_17,296.46,1209.11
2020,1,Provinsi_18,305.38,1299.82
2020,1,Provinsi_19,332.18,1407.73
2020,1,Provinsi_20,410.32,1207.96
2020,1,Provinsi_21,108.17,1323.68
2020,1,Provinsi_22,272.98,1119.85
2020,1,Provinsi_23,280.08,1155.34
2020,1,Provinsi_24,330.61,1044.06
2020,1,Provinsi_25,246.11,1234.32
2020,1,Provinsi_26,331.15,1264.15
2020,1,Provinsi_27,260.65,1102.17
2020,1,Provinsi_28,274.67,1223.99
2020,1,Provinsi_29,374.27,995.26
2020,1,Provinsi_30,288.96,1066.73
2020,1,Provinsi_31,217.39,1296.7
2020,1,Provinsi_32,327.23,1244.94
2020,1,Provinsi_33,346.05,1152.03
2020,1,Provinsi_34,278.37,1418.57
2020,2,Provinsi_1,287.67,1273.51
2020,2,Provinsi_2,300.32,1015.17
2020,2,Provinsi_3,197.77,1142.1
2020,2,Provinsi_4,352.81,1278.83
2020,2,Provinsi_5,345.7,1101.3
2020,2,Provinsi_6,380.79,1103.51
2020,2,Provinsi_7,310.64,1198.96
2020,2,Provinsi_8,291.31,1333.86
2020,2,Provinsi_9,264.74,1065.04
2020,2,Provinsi_10,301,1160.02
2020,2,Provinsi_11,468.87,1267.65
2020,2,Provinsi_12,279.53,1094.39
2020,2,Provinsi_13,205.99,1097.48
2020,2,Provinsi_14,305.75,1342.73
2020,2,Provinsi_15,356.08,1222.91
2020,2,Provinsi_16,283.84,1226.88
2020,2,Provinsi_17,274.07,1371.84
2020,2,Provinsi_18,290.54,1191.37
2020,2,Provinsi_19,189.21,1180.46
2020,2,Provinsi_20,341.82,1093.23
2020,2,Provinsi_21,262.46,1279.27
2020,2,Provinsi_22,226.17,1305.78
2020,2,Provinsi_23,273.39,1161.14
2020,2,Provinsi_24,243.81,1237.8
2020,2,Provinsi_25,422.99,1278.15
2020,2,Provinsi_26,256.79,1313.56
2020,2,Provinsi_27,284.17,1337.45
2020,2,Provinsi_28,340.33,905.69
2020,2,Provinsi_29,249.8,1294.44
2020,2,Provinsi_30,307.58,1097.62
2020,2,Provinsi_31,268.32,1009.38
2020,2,Provinsi_32,295.58,1421.07
2020,2,Provinsi_33,340.25,1419.04
2020,2,Provinsi_34,344.12,1302.75
2020,3,Provinsi_1,398.7,1237.73
2020,3,Provinsi_2,290.64,1303.27
2020,3,Provinsi_3,372.69,1152
2020,3,Provinsi_4,263.92,1213.89
2020,3,Provinsi_5,341.57,1279.81
2020,3,Provinsi_6,228.79,1391.16
2020,3,Provinsi_7,267.94,1173.49
2020,3,Provinsi_8,254.87,1469.83
2020,3,Provinsi_9,312.1,1114.9
2020,3,Provinsi_10,343.2,1276.91
2020,3,Provinsi_11,290.61,1284.06
2020,3,Provinsi_12,258.74,1150.71
2020,3,Provinsi_13,199.49,1067.6
2020,3,Provinsi_14,390.38,1364.14
2020,3,Provinsi_15,303.29,1366.29
2020,3,Provinsi_16,292,1175.66
2020,3,Provinsi_17,302.83,1187.51
2020,3,Provinsi_18,289.24,1314.34
2020,3,Provinsi_19,307.51,1271.25
2020,3,Provinsi_20,351.57,1238.82
2020,3,Provinsi_21,251.49,1064.71
2020,3,Provinsi_22,307.44,1182.87
2020,3,Provinsi_23,304.37,1198.39
2020,3,Provinsi_24,429.18,1066.98
2020,3,Provinsi_25,200.5,1233.24
2020,3,Provinsi_26,281.18,1231.61
2020,3,Provinsi_27,329.19,1328.41
2020,3,Provinsi_28,224.64,1144.33
2020,3,Provinsi_29,321.44,1277.05
2020,3,Provinsi_30,409.67,1295.57
2020,3,Provinsi_31,297.16,1110.96
2020,3,Provinsi_32,271.79,1140.73
2020,3,Provinsi_33,332.76,1225.7
2020,3,Provinsi_34,233.82,1156.41
2020,4,Provinsi_1,343.88,1235.17
2020,4,Provinsi_2,328.43,1238.29
2020,4,Provinsi_3,381.32,1223.6
2020,4,Provinsi_4,280.7,1108.42
2020,4,Provinsi_5,312.48,955.93
2020,4,Provinsi_6,290.79,1179.42
2020,4,Provinsi_7,231.78,1107.17
2020,4,Provinsi_8,340.48,1223.07
2020,4,Provinsi_9,305.09,1230.63
2020,4,Provinsi_10,304.63,1324.29
